name,number,N,class_,class_sf,class_A,class_B,class_C,class_D,class_E,class_K,class_L,class_M,class_O,class_P,class_Q,class_R,class_S,class_V,class_X,class_Z,e,h,k
Periboea,12929,1,D,D,0.0,0.0,0.0,0.955662,0.0,0.0,0.0,1.93E-4,0.0,5.8E-4,0.0,0.0,0.043565,0.0,0.0,0.0,,,
Papacosmas,13111,1,S,S,1.6E-4,0.0,8.0E-6,0.0,0.328173,0.0,0.328173,0.0,0.0,0.0,3.0E-6,0.0,0.343217,2.67E-4,0.0,0.0,,,
1994 UT1,13137,1,Q,Q,0.0,0.0,0.001987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.790142,1.0E-6,0.207869,2.0E-6,0.0,0.0,,,
1998 MM19,13245,1,C,C,0.0,0.300701,0.698846,0.0,0.0,7.3E-5,0.0,1.1E-5,0.0,0.0,0.0,0.0,6.5E-5,0.0,3.03E-4,0.0,,,
1998 SU52,13331,1,L,L,1.3E-5,0.0,0.0,9.6E-5,0.0,2.87E-4,0.790521,0.0064,0.0,7.2E-4,0.0,0.0,0.201959,4.0E-6,0.0,0.0,,,
1998 XO79,13385,1,M,M,0.0,1.01E-4,0.008469,0.0,0.0,0.061503,0.001603,0.928091,0.0,9.1E-5,0.0,0.0,1.42E-4,0.0,0.0,0.0,,,0
Guayaquil,13509,2,C,C,0.0,0.098236,0.636958,0.0,0.0,0.0,0.0,0.0,0.0,0.260628,2.0E-6,0.0,0.004176,0.0,0.0,0.0,,0,
1991 SG,13537,1,C,C,0.0,0.006212,0.824565,1.0E-6,0.0,0.0,0.0,0.002462,0.0,0.034389,0.0,0.0,0.132371,0.0,0.0,0.0,,0,
Gadsden,13551,1,S,S,0.001096,0.0,1.0E-6,0.0,0.0,0.021701,0.0,9.8E-5,0.0,0.0,1.1E-5,2.74E-4,0.950507,0.0,0.026312,0.0,,,
Masaakikoyama,13553,5,Pk,P,4.0E-5,3.91E-4,0.178271,1.76E-4,0.0,0.001406,0.0,0.00958,0.0,0.570482,3.97E-4,0.0,0.002381,0.0,0.236876,0.0,0,0,1
Ukawa,13577,1,S,S,6.2E-5,0.0,0.0,0.0,0.0,1.0E-6,1.0E-6,0.0,0.0,0.0,0.0,0.0,0.999933,3.0E-6,0.0,0.0,,,
1997 BR,13651,1,S,S,0.221106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002373,0.0,0.77627,2.5E-4,0.0,0.0,,,
Schwehm,13724,1,S,S,4.0E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999993,2.0E-6,0.0,0.0,,,
Woodall,13732,1,V,V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,
Nansmith,13765,1,S,S,0.0,0.0,9.0E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058365,0.008099,0.933527,0.0,0.0,0.0,,,
1998 VC,13791,1,S,S,0.0,0.0,3.5E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64E-4,0.002219,0.996881,1.0E-6,0.0,0.0,,,
1998 XE13,13807,1,S,S,1.0E-6,0.0,3.0E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022061,0.016641,0.961295,0.0,0.0,0.0,,,
Wayneanderson,13840,1,S,S,0.0,0.0,2.0E-6,0.0,0.0,2.0E-5,0.0,0.0,0.0,0.0,0.02612,5.4E-5,0.973802,0.0,0.0,0.0,,,
Elais,13862,1,P,P,0.0,2.16E-4,5.0E-6,0.0,0.0,0.0,0.0,0.203657,0.0,0.796121,0.0,0.0,1.0E-6,0.0,0.0,0.0,0,0,
1993 FB32,13997,1,B,B,0.0,0.872303,0.127591,0.0,0.0,0.0,0.0,0.0,0.0,1.05E-4,1.0E-6,0.0,0.0,0.0,0.0,0.0,,,
1999 TV6,14215,1,C,C,0.0,0.085715,0.914234,0.0,0.0,0.0,0.0,1.0E-6,0.0,5.0E-5,0.0,0.0,0.0,0.0,0.0,0.0,,,
1999 WS1,14222,1,C,C,0.0,0.046503,0.953466,0.0,0.0,1.0E-6,0.0,5.0E-6,0.0,2.5E-5,0.0,0.0,0.0,0.0,0.0,0.0,,,
2000 AH142,14264,1,Ch,Ch,0.0,0.002836,0.111144,2.0E-6,0.0,0.0,0.0,0.002394,0.0,0.883487,0.0,0.0,1.37E-4,0.0,0.0,0.0,0,1,
1104 T-1,14291,1,S,S,2.7E-5,0.0,0.0,0.046755,0.0,1.5E-5,0.0,0.147791,0.0,0.056674,0.0,0.0,0.748616,1.0E-6,0.0,1.2E-4,,,
1991 DB,14402,1,Mk,M,0.0,0.0,0.005215,0.0,2.0E-6,1.1E-5,0.0,0.786338,0.0,0.00256,5.0E-6,0.0,0.205869,0.0,0.0,0.0,,,1
Hosakakanai,14447,1,V,V,0.0,0.0,0.003628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073079,0.002805,0.28285,0.637638,0.0,0.0,,,
1993 NB,14465,1,M,M,2.0E-6,1.0E-6,6.57E-4,6.64E-4,0.0,0.022717,0.018038,0.803036,0.0,0.141354,0.0,0.0,0.013528,3.0E-6,0.0,0.0,,,
1997 PR,14530,1,P,P,0.0,1.1E-5,7.8E-5,0.0,0.0,0.0,0.0,0.247911,0.0,0.746431,0.0,0.0,0.005569,0.0,0.0,0.0,,0,
1997 YQ19,14562,1,V,V,0.0,0.0,6.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004613,0.034907,0.107391,0.852489,0.0,0.0,,,
Beletic,14669,2,Mk,M,1.0E-6,0.0,0.0,0.131117,1.1E-5,0.0,0.0,0.511748,0.0,0.00135,0.0,0.0,0.35561,0.0,0.0,1.62E-4,,,1
2000 AR25,14690,1,D,D,0.0,0.0,0.0,0.993484,0.0,0.0,0.0,2.5E-5,0.0,0.003437,0.0,0.0,4.91E-4,0.0,0.0,0.002563,,,
1989 GQ1,14849,1,Pe,P,0.0,2.0E-6,0.366174,0.00161,0.0,0.029691,0.0,3.08E-4,0.0,0.484388,6.0E-6,0.0,0.117821,0.0,0.0,0.0,1,0,
Toepperwein,15107,2,S,S,0.007764,0.0,0.0,0.0,7.2E-5,3.4E-5,0.0,2.8E-5,0.0,0.0,0.0,0.0,0.992099,1.0E-6,0.0,1.0E-6,,,
Arlenewolfe,15112,1,Z,Z,0.0,0.0,0.0,4.4E-5,0.0,0.0,0.0,1.0E-6,0.0,1.1E-5,0.0,0.0,2.7E-5,0.0,0.0,0.999918,,,
2000 ED92,15134,1,C,C,2.0E-6,0.012926,0.854993,1.11E-4,0.0,0.0,0.0,0.004164,0.0,0.069518,1.0E-6,0.0,0.058286,0.0,0.0,0.0,,0,
Yamada-Houkoku,15202,1,Ch,Ch,0.0,0.003229,0.209534,0.0,0.0,0.0,0.0,0.00155,0.0,0.785489,0.0,0.0,1.97E-4,0.0,0.0,0.0,,1,
1988 RL6,15237,2,V,V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,
Dexius,15436,1,D,D,0.0,0.0,0.0,0.508353,0.0,0.0,0.0,2.0E-6,0.0,0.003274,0.0,0.0,7.97E-4,0.0,0.0,0.487574,,,
Eioneus,15440,1,D,D,0.0,0.0,0.0,0.980379,0.0,0.0,0.0,0.001169,0.0,0.01247,0.0,0.0,0.005951,0.0,0.0,3.1E-5,,,
1999 NV27,15502,1,C,C,0.0,0.0,0.922952,0.06293,0.0,4.0E-6,1.25E-4,7.0E-6,0.0,4.22E-4,3.54E-4,0.0,0.013088,1.17E-4,0.0,0.0,,0,
1999 YY2,15527,1,Z,Z,0.0,0.0,0.0,2.68E-4,0.0,0.0,0.0,9.0E-6,0.0,0.00129,0.0,0.0,6.58E-4,0.0,0.0,0.997774,,,
2000 AA80,15529,1,L,L,1.0E-6,0.0,0.0,7.0E-6,0.0,0.004027,0.614414,0.37811,0.0,0.002648,0.0,0.0,7.92E-4,0.0,0.0,0.0,0,,0
Sandashounkan,15552,1,L,L,7.0E-6,0.0,0.0,0.0,4.0E-6,3.79E-4,0.887387,0.002164,0.0,2.0E-6,0.0,1.2E-5,0.110044,0.0,0.0,0.0,,,
2000 GU36,15561,1,P,P,0.0,4.92E-4,0.112934,6.1E-5,0.0,0.0,0.0,6.55E-4,0.0,0.884931,0.0,0.0,9.25E-4,0.0,0.0,0.0,,0,
6317 P-L,15649,1,S,S,0.0,0.0,0.054682,0.0,0.0,0.050334,0.0,0.012582,1.3E-5,1.09E-4,0.306336,0.0,0.574961,9.83E-4,0.0,0.0,,,
1984 RA,15692,1,E,E,0.0,0.0,0.0,0.0,0.999185,0.0,7.8E-4,2.0E-5,0.0,0.0,0.0,0.0,1.5E-5,0.0,0.0,0.0,,,0
Yuliya,15745,2,S,S,1.7E-5,0.0,1.0E-5,0.0,1.0E-6,0.0,6.5E-5,0.0,0.0,0.0,3.4E-5,2.0E-6,0.999869,1.0E-6,0.0,0.0,,,
1993 TG31,15794,1,C,C,0.0,0.005231,0.676425,0.0,0.0,0.0,0.0,2.52E-4,0.0,0.272573,0.0,0.0,0.04552,0.0,0.0,0.0,,0,
Lucianotesi,15817,1,C,C,0.0,0.019037,0.972525,0.0,0.0,0.007647,0.0,1.17E-4,0.0,0.0,0.0,0.0,1.33E-4,0.0,5.4E-4,0.0,,0,
Kharasterteam,15898,1,S,S,1.0E-6,0.0,2.0E-6,0.0,0.0,0.0,5.0E-6,1.0E-6,0.0,0.0,2.0E-6,5.2E-5,0.999935,3.0E-6,0.0,0.0,,,
1998 MA11,15977,1,P,P,1.0E-6,0.0,0.019837,0.012938,0.0,0.016633,0.008643,0.245918,0.0,0.67027,0.0,0.0,0.025642,1.18E-4,0.0,0.0,0,0,
1999 CA104,16025,1,S,S,0.00747,0.0,0.0,0.0,0.0,1.37E-4,0.0,4.76E-4,0.0,2.0E-6,2.0E-6,0.0,0.991877,3.7E-5,0.0,0.0,,,
Davidharvey,16064,1,Pe,P,7.0E-6,0.001507,0.00801,5.18E-4,0.0,0.0,0.0,0.0,0.0,0.989915,1.0E-6,0.0,3.8E-5,4.0E-6,0.0,0.0,1,0,
Lukaszewski,16090,1,C,C,0.0,0.001875,0.863923,0.0,0.0,0.0,0.0,1.0E-6,0.0,0.100563,0.0,0.0,0.033638,0.0,0.0,0.0,,0,
Angelakim,16132,1,B,B,0.0,0.898844,0.101061,0.0,0.0,0.0,0.0,1.0E-6,0.0,7.5E-5,2.0E-5,0.0,0.0,0.0,0.0,0.0,,,
1987 SM3,16416,1,V,V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23E-4,0.0,0.999677,0.0,0.0,,,
Roadrunner,16421,1,S,S,6.4E-5,0.0,0.0,0.0,0.0,1.0E-6,0.0,1.0E-6,0.0,0.0,0.0,0.0,0.999934,0.0,0.0,0.0,,,
1990 WO3,16520,1,A,A,0.99984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6E-4,0.0,0.0,0.0,,,
1992 QR,16585,1,Ek,E,0.0,1.6E-5,0.0,0.0,0.995399,0.0,0.004565,1.4E-5,0.0,0.0,0.0,0.0,5.0E-6,0.0,0.0,0.0,,,1
Hastrup,16589,1,E,E,0.0,0.0,0.0,0.0,0.998367,0.0,0.001545,2.8E-5,0.0,0.0,0.0,0.0,6.0E-5,0.0,0.0,0.0,,,0
1993 QP,16636,1,S,S,1.0E-6,0.0,1.0E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43E-4,0.009901,0.989853,0.0,0.0,0.0,,,
1993 UB,16657,1,R,R,1.0E-6,0.0,1.56E-4,0.0,0.0,0.0,0.0,0.0,3.75E-4,0.0,0.025272,0.519875,0.428817,0.025504,0.0,0.0,,,
1995 SP1,16708,1,P,P,0.0,0.041384,0.341738,0.0,0.0,0.0,0.0,1.1E-5,0.0,0.604199,0.0,0.0,0.012667,0.0,0.0,0.0,,,
1995 SW29,16712,1,C,C,0.0,0.027554,0.972443,0.0,0.0,0.0,0.0,0.0,0.0,2.0E-6,0.0,0.0,0.0,0.0,0.0,0.0,,,
1997 UA9,16815,1,M,M,0.0,5.89E-4,0.336438,0.0,0.0,0.032878,2.96E-4,0.569058,0.0,0.0,0.0,0.0,0.002457,0.0,0.058285,0.0,,,
1997 WU22,16834,1,S,S,1.0E-6,0.0,1.0E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-6,0.0,0.999997,0.0,0.0,0.0,,,
1998 QS52,16960,4,S,S,0.0,0.0,0.123604,0.0,0.0,0.0,0.011522,0.0,3.5E-5,0.0,0.326207,1.0E-6,0.538592,4.0E-5,0.0,0.0,,,
Iphthime,16974,1,D,D,0.0,0.0,0.0,0.991694,0.0,0.0,0.0,3.9E-5,0.0,0.006647,0.0,0.0,0.001571,0.0,0.0,4.9E-5,,,
1999 GS4,17057,1,V,V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0E-6,0.00197,0.0,0.998023,0.0,0.0,,,
1999 GX16,17064,1,V,V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999,0.0,0.0,,,
1999 JJ51,17107,1,S,S,0.0,0.0,0.003441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135611,0.0,0.860944,4.0E-6,0.0,0.0,,,
1999 VU,17182,1,C,C,0.0,0.100121,0.899357,0.0,0.0,0.0,0.0,0.0,0.0,4.97E-4,0.0,0.0,2.5E-5,0.0,0.0,0.0,,,
1999 WC2,17188,2,M,M,0.0,0.006538,0.002518,0.0,0.0,0.458999,0.032258,0.486159,0.0,1.42E-4,0.0,0.0,0.013386,0.0,0.0,0.0,,,
Gorjup,17198,1,S,S,3.0E-6,0.0,5.0E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0E-6,4.8E-5,0.999935,2.0E-6,0.0,0.0,,,
2000 CX116,17230,2,C,C,1.1E-5,0.013311,0.825834,1.22E-4,0.0,0.014932,0.0,3.62E-4,0.0,0.128987,5.0E-6,0.0,0.016436,0.0,0.0,0.0,,0,
Stanshapiro,17233,1,P,P,0.0,2.51E-4,0.190348,0.002491,0.0,0.0,0.0,1.58E-4,0.0,0.77388,1.0E-6,0.0,0.032871,0.0,0.0,0.0,,0,
2000 LC16,17274,4,P,P,0.0,0.0,0.0,0.001738,0.0,0.0,0.0,3.9E-5,0.0,0.996993,0.0,0.0,8.32E-4,0.0,0.0,3.98E-4,0,0,
2000 NZ10,17288,2,S,S,1.5E-5,0.0,1.0E-6,0.0,0.0,2.0E-6,0.0,0.0,0.0,0.0,0.018171,0.408266,0.573006,5.38E-4,0.0,0.0,,,
McAdams,17408,1,S,S,0.0,0.0,1.5E-5,0.0,0.0,0.0,0.260733,0.0,0.0,0.0,0.0,0.0,0.73922,3.1E-5,0.0,0.0,,,
1988 RN10,17414,1,C,C,0.0,0.0,0.988541,0.0,0.0,0.001666,0.0,9.1E-5,0.0,0.00815,1.47E-4,0.0,0.001344,6.1E-5,0.0,0.0,,0,
1988 RR10,17416,1,D,D,4.0E-6,0.0,4.94E-4,0.487892,0.0,1.74E-4,7.07E-4,0.045128,0.0,0.456948,0.0,0.0,0.008603,4.9E-5,0.0,0.0,,,
1991 BT,17469,1,V,V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,
1991 PE10,17480,1,S,S,1.0E-6,0.0,9.0E-6,0.0,0.0,0.001093,0.0,3.4E-5,0.0,0.0,2.53E-4,5.23E-4,0.998086,1.0E-6,0.0,0.0,,,
1992 QN,17511,2,K,K,0.0,0.006188,0.063793,0.0,0.0,0.480362,0.09084,0.357042,0.0,0.0,0.0,0.0,0.001742,0.0,3.1E-5,0.0,0,,1
1997 WW43,17716,1,S,S,1.0E-6,0.0,0.0,0.0,0.0,0.0,8.0E-6,0.0,0.0,0.0,1.0E-6,2.0E-6,0.999943,4.4E-5,0.0,0.0,,,
1998 FE118,17818,1,A,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1999 FG32,17906,1,Z,Z,0.0,0.0,0.0,5.0E-6,0.0,0.0,0.0,1.4E-5,0.0,5.0E-6,0.0,0.0,2.5E-5,0.0,0.0,0.999951,,,
1999 SW7,18054,1,D,D,0.0,0.0,0.245244,0.550943,0.0,0.004135,0.001709,7.72E-4,0.0,0.009443,3.0E-6,0.0,0.187555,1.96E-4,0.0,0.0,,,
Zarex,18060,1,P,P,0.0,2.2E-5,6.6E-5,0.0,0.0,0.0,0.0,0.007131,0.0,0.992782,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
Donasharma,18075,1,M,M,0.0,0.004262,0.240174,0.0,0.0,0.358089,1.92E-4,0.396917,0.0,2.2E-5,1.07E-4,0.0,2.37E-4,0.0,0.0,0.0,,,
2000 LR20,18098,1,S,S,3.0E-6,0.0,0.0,0.0,0.0,0.0,1.0E-6,0.0,0.0,0.0,1.0E-6,0.0,0.999982,1.3E-5,0.0,0.0,,,
Blume,18106,1,Q,Q,0.0,0.0,0.022328,0.0,0.0,2.4E-5,0.0,1.8E-5,0.0,0.0,0.496163,0.0,0.481465,2.0E-6,0.0,0.0,,,
2000 OU30,18137,1,P,P,0.0,0.0,0.049113,0.0,0.0,0.021734,0.001505,0.205532,0.0,0.711878,6.7E-5,0.0,0.010083,8.7E-5,0.0,0.0,0,0,
2000 QL7,18172,1,S,S,0.0,0.0,3.3E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006336,0.0,0.993323,1.1E-5,0.0,0.0,,,
Dardanos,18268,1,S,S,1.5E-5,0.0,0.00716,0.331921,0.0,0.0,0.153829,0.0016,0.0,0.012384,0.0,0.0,0.49286,2.31E-4,0.0,0.0,,,
1995 YY2,18483,1,P,P,0.0,7.15E-4,0.173538,3.2E-5,0.0,0.0,0.0,3.0E-6,0.0,0.823625,0.0,0.0,0.002087,0.0,0.0,0.0,,0,
Demoleon,18493,3,M,M,0.327696,5.8E-5,0.066228,0.0,0.0,0.010944,1.0E-6,0.345177,0.0,0.245541,0.0,0.0,0.003967,0.0,0.0,3.89E-4,0,0,
1996 TE11,18514,1,X,X,0.0,1.0E-6,0.001837,3.0E-6,0.0,0.0,0.0,9.0E-6,0.0,9.4E-5,5.0E-6,0.0,0.021244,1.0E-6,0.976806,0.0,0,0,
1998 DS10,18620,1,S,S,1.0E-6,0.0,7.1E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029142,0.068646,0.902138,1.0E-6,0.0,0.0,,,
1998 NU,18736,1,S,S,0.0,0.0,3.0E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6E-5,0.0,0.999723,2.57E-4,0.0,0.0,,,
1999 HO2,18759,1,S,S,5.7E-5,0.0,2.2E-5,0.0,0.0,3.0E-6,0.0,0.0,0.0,0.0,3.7E-4,2.18E-4,0.999278,5.3E-5,0.0,0.0,,,
1999 JF96,18810,1,S,S,5.93E-4,5.57E-4,0.030012,2.0E-6,0.0,8.0E-6,0.0,0.042993,0.0,2.0E-6,0.018321,0.0,0.907492,1.9E-5,0.0,0.0,,,
1999 YN4,18882,1,S,S,0.0,0.0,0.001467,0.0,0.0,2.0E-6,0.0,3.0E-6,0.0,0.0,0.096067,0.0,0.900432,0.002029,0.0,0.0,,,
2000 OG44,18916,1,M,M,0.0,1.0E-6,8.18E-4,0.0,0.0,0.005327,0.008744,0.932323,0.0,0.048629,3.5E-5,0.0,0.004116,6.0E-6,0.0,0.0,,,
2000 QV49,18940,1,M,M,0.0,1.0E-6,0.002973,1.82E-4,0.0,0.015683,1.15E-4,0.492007,0.0,0.487127,0.0,0.0,0.001908,2.0E-6,0.0,0.0,0,,
Olegefremov,19127,1,S,S,0.0,0.0,1.73E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009648,0.13015,0.860028,1.0E-6,0.0,0.0,,,
1989 YC,19145,1,Q,Q,0.0,0.0,0.431317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568679,0.0,2.0E-6,1.0E-6,0.0,0.0,,,
1991 AU1,19164,1,L,L,0.0,0.0,0.0,0.0,0.0,0.0,0.581207,0.0,0.0,0.0,0.0,0.0,0.418791,1.0E-6,0.0,0.0,,,
Nariyuki,19165,1,V,V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,
1996 HY12,19289,1,Q,Q,6.65E-4,0.008828,0.036194,0.0,0.0,0.0,0.0,0.033735,0.0,0.0,0.912932,0.0,0.007602,4.2E-5,0.0,0.0,,,
1996 VR7,19312,1,S,S,2.3E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999975,2.0E-6,0.0,0.0,,,
1997 GH3,19356,2,S,S,2.0E-6,0.0,1.53E-4,0.0,0.0,2.0E-6,0.0,0.0,0.0,0.0,0.363691,3.5E-5,0.63611,3.0E-6,4.0E-6,0.0,,,
1997 YO,19369,1,M,M,0.0,0.0,0.0,0.0,0.0,0.00404,2.0E-6,0.953845,0.0,0.04118,0.0,0.0,9.32E-4,0.0,0.0,0.0,,,
Parvamenon,19415,1,C,C,0.0,0.005847,0.930971,0.0,0.0,6.0E-6,0.0,1.3E-5,0.0,0.055441,0.0,0.0,0.007723,0.0,0.0,0.0,,0,
Jessedouglas,19570,1,S,S,6.3E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999936,1.0E-6,0.0,0.0,,,
Saris,19652,1,A,A,0.999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6E-5,0.0,0.0,0.0,,,
2000 NF5,19764,1,S,S,0.0,0.0,3.0E-6,0.0,0.0,1.06E-4,0.0,0.0,0.0,0.0,0.113314,2.2E-5,0.886554,1.0E-6,0.0,0.0,,,
Inagekiyokazu,19983,1,V,V,0.0,3.07E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3E-5,0.0,0.0,0.99968,0.0,0.0,,,
Ellenmacarthur,20043,1,S,S,3.0E-5,0.0,0.020641,4.2E-5,0.0,0.0,0.0,0.009029,0.0,8.99E-4,0.013574,0.0,0.955758,1.8E-5,1.0E-5,0.0,,,
1994 LW,20086,1,B,B,0.0,0.888375,0.111623,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-6,1.0E-6,0.0,0.0,0.0,0.0,0.0,,,
1994 PA14,20089,1,S,S,0.0,0.0,0.019543,0.0,0.0,0.0,2.37E-4,0.002369,0.0,2.0E-6,0.010037,0.0,0.964987,0.002825,0.0,0.0,,,
1994 PG35,20095,1,S,S,0.0,0.0,0.005742,0.0,0.0,3.0E-6,0.0,0.0,0.0,0.0,0.025756,0.0,0.968486,1.0E-5,3.0E-6,0.0,,,
1997 YK,20231,1,M,M,0.0,1.05E-4,0.007423,0.0,0.0,0.107992,0.128327,0.745018,0.0,0.0,0.0,0.0,0.002227,0.0,0.008908,0.0,,,0
1998 FX2,20255,1,S,S,0.0,0.0,1.24E-4,0.0,0.0,1.0E-6,0.0,0.0,4.0E-6,0.0,0.035038,0.00414,0.960681,1.1E-5,0.0,0.0,,,
1998 VD35,20425,1,S,S,5.0E-6,0.0,1.38E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040939,0.041652,0.91712,1.46E-4,0.0,0.0,,,
1998 YN1,20429,1,S,S,0.0,0.0,7.06E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049156,0.0,0.949903,2.34E-4,0.0,0.0,,,
1999 BD12,20432,1,Ch,Ch,0.0,0.002535,0.822907,0.0,0.0,0.0,0.0,0.001607,0.0,0.136196,0.0,0.0,0.036755,0.0,0.0,0.0,,1,
1999 JM28,20439,1,S,S,0.0,0.0,4.23E-4,0.0,0.0,7.36E-4,0.0,4.2E-4,0.0,0.0,0.055518,0.0,0.942903,0.0,0.0,0.0,,,
1999 KG4,20452,1,S,S,0.012942,0.0,0.0,0.0,0.0,0.003005,0.0,0.010135,0.0,2.5E-5,0.0,0.0,0.973886,6.0E-6,0.0,1.0E-6,,,
1999 RX188,20596,1,M,M,0.001083,0.0,0.0,0.0,1.63E-4,0.226396,0.0,0.701314,0.0,7.94E-4,0.0,0.0,0.07025,0.0,0.0,0.0,,,
1999 XH1,20708,1,A,A,0.999648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43E-4,9.0E-6,0.0,0.0,,,
2000 RG62,20786,2,P,P,0.0,0.001889,0.066027,0.0,0.0,0.086757,2.68E-4,0.198562,0.0,0.617539,0.0,0.0,0.001443,0.0,0.027514,0.0,,0,
2000 SE45,20790,1,S,S,0.0,0.0,0.001093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63E-4,0.0,0.998609,3.5E-5,0.0,0.0,,,
2000 UV13,20826,2,S,S,2.0E-6,0.0,7.58E-4,0.0,1.5E-5,2.8E-5,0.0,1.5E-5,0.0,0.0,0.078672,0.002824,0.917556,1.31E-4,0.0,0.0,,,
Kuotzuhao,20843,1,C,C,0.0,0.002686,0.930686,0.0,0.0,0.0,0.0,1.1E-5,0.0,0.045567,0.0,0.0,0.02105,0.0,0.0,0.0,,0,
1985 RV2,20992,1,S,S,0.0,1.12E-4,0.086215,0.0,0.0,4.5E-5,0.0,0.052171,0.0,0.362151,2.7E-5,0.0,0.49928,0.0,0.0,0.0,,,
Chelyabinsk,21088,2,S,S,0.150867,0.0,0.0,0.0,0.0,2.6E-5,0.0,2.0E-6,0.0,0.0,4.32E-4,5.75E-4,0.848089,2.0E-6,0.0,6.0E-6,,,
1994 CN13,21176,1,A,A,0.681608,0.0,7.8E-5,8.0E-6,0.0,0.0,0.0,5.0E-6,0.0,0.236561,1.1E-5,0.0,0.077762,2.0E-6,0.0,0.003965,,,
Panarea,21238,2,V,V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,
1996 FF,21261,1,S,S,0.0,0.007918,1.71E-4,0.0,0.0,1.55E-4,0.151217,0.0,0.0,0.0,1.0E-6,0.0,0.689789,1.0E-6,0.150748,0.0,,,
1997 AN2,21321,1,V,V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067018,2.0E-6,0.932981,0.0,0.0,,,
1997 WS22,21374,2,S,S,4.1E-4,0.0,0.0,0.0,0.0,7.2E-5,0.012381,2.0E-6,0.0,0.0,1.0E-6,0.0,0.987081,0.0,5.3E-5,0.0,,,
1998 WJ5,21595,1,D,D,0.0,0.0,0.0,0.955806,0.0,0.0,0.0,0.00225,0.0,0.038695,0.0,0.0,0.003248,0.0,0.0,0.0,,,
1998 XO89,21601,1,D,D,0.0,0.0,0.0,0.991406,0.0,0.0,0.0,5.5E-5,0.0,0.00745,0.0,0.0,0.001089,0.0,0.0,0.0,,,
Joshuaturner,21646,1,S,S,1.0E-4,0.0,0.0,0.0,0.0,5.73E-4,0.002436,2.35E-4,0.0,0.0,0.0,0.0,0.996654,2.0E-6,0.0,0.0,,,
1999 TG19,21809,1,A,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Orus,21900,1,Z,Z,0.0,0.0,0.0,0.07434,0.0,0.0,0.0,0.001133,0.0,0.023011,0.0,0.0,0.02605,0.0,0.0,0.875467,,,
